title,url,matching_questions,emb_file,graph_file,change_1d,change_3d,change_5d
Relive Trumps historic win as it unfolded on Fox News,https://www.youtube.com/watch?v=t6ytCX1hQ7s,Will Trump win North Dakota by the largest margin?,data/emb_0711.pt,data/graph_0711.pt,1,0,0
Texas congressman looking at path to 'healthy' GOP House majority,https://www.youtube.com/watch?v=a35R7Q-_yGY,GOP wins popular vote by 3-4%?,data/emb_0723.pt,data/graph_0723.pt,1,0,1
Texas congressman looking at path to 'healthy' GOP House majority,https://www.youtube.com/watch?v=a35R7Q-_yGY,GOP wins popular vote by 7% or more?,data/emb_0723.pt,data/graph_0723.pt,0,0,0
Texas congressman looking at path to 'healthy' GOP House majority,https://www.youtube.com/watch?v=a35R7Q-_yGY,GOP wins popular vote by 4-5%?,data/emb_0723.pt,data/graph_0723.pt,0,0,0
Texas congressman looking at path to 'healthy' GOP House majority,https://www.youtube.com/watch?v=a35R7Q-_yGY,GOP wins popular vote by 2-3%?,data/emb_0723.pt,data/graph_0723.pt,0,0,0
Texas congressman looking at path to 'healthy' GOP House majority,https://www.youtube.com/watch?v=a35R7Q-_yGY,GOP wins popular vote by 5-6%?,data/emb_0723.pt,data/graph_0723.pt,0,0,0
Texas congressman looking at path to 'healthy' GOP House majority,https://www.youtube.com/watch?v=a35R7Q-_yGY,GOP wins popular vote by 6-7%?,data/emb_0723.pt,data/graph_0723.pt,0,0,0
Texas congressman looking at path to 'healthy' GOP House majority,https://www.youtube.com/watch?v=a35R7Q-_yGY,GOP wins popular vote by 1-2%?,data/emb_0723.pt,data/graph_0723.pt,1,1,1
Texas congressman looking at path to 'healthy' GOP House majority,https://www.youtube.com/watch?v=a35R7Q-_yGY,GOP wins popular vote by 0-1%?,data/emb_0723.pt,data/graph_0723.pt,0,1,0
"American people 'saw right through' this, former acting AG says",https://www.youtube.com/watch?v=Kt6m0fGKXvs,Will Trump nominate Eric Schmitt for Attorney General?,data/emb_0731.pt,data/graph_0731.pt,1,0,0
GAME CHANGER: Legal expert makes bombshell prediction about Trumps ongoing cases,https://www.youtube.com/watch?v=kTmdbDyUX_g,Will Joe Biden attend presidential inauguration?,data/emb_0732.pt,data/graph_0732.pt,1,0,0
"Deportation plan will be a 'sustained effort over time,' says ex-DHS secretary",https://www.youtube.com/watch?v=u8o-SUk56eY,Will Trump nominate Chad Wolf for Homeland Security Secretary?,data/emb_0733.pt,data/graph_0733.pt,1,0,0
"Tulsi Gabbard: If Trump asks me to serve, I'd be honored",https://www.youtube.com/watch?v=1DIA8LcJh_s,Will Tulsi Gabbard  be a member of the Trump administration?,data/emb_0734.pt,data/graph_0734.pt,1,1,1
"Tulsi Gabbard: If Trump asks me to serve, I'd be honored",https://www.youtube.com/watch?v=1DIA8LcJh_s,Will Trump nominate Tulsi Gabbard for Homeland Security Secretary?,data/emb_0734.pt,data/graph_0734.pt,1,0,0
Trump's second admin: Potential picks for top positions,https://www.youtube.com/watch?v=Yt9ZgB03MQw,Will Trump appoint Susie Wiles for White House Press Secretary?,data/emb_0736.pt,data/graph_0736.pt,0,0,0
Trump's second admin: Potential picks for top positions,https://www.youtube.com/watch?v=Yt9ZgB03MQw,Will Trump appoint Kayleigh McEnany for White House Press Secretary?,data/emb_0736.pt,data/graph_0736.pt,1,1,0
Laura Ingraham: Dems finally learned what happens when reality strikes back,https://www.youtube.com/watch?v=NSh8zz3CyMo,Kamala Harris wins the popular vote?,data/emb_0738.pt,data/graph_0738.pt,1,0,0
"Elon Musk joined call between Trump and Zelenskyy, Fox confirms",https://www.youtube.com/watch?v=twreZr8vpZs,Will Trump appoint Susie Wiles for White House Press Secretary?,data/emb_0739.pt,data/graph_0739.pt,1,0,0
Trump transition: Big names floated for new cabinet,https://www.youtube.com/watch?v=5iq-WBfw1iQ,Will Trump appoint Susie Wiles for White House Press Secretary?,data/emb_0740.pt,data/graph_0740.pt,1,0,0
Trump transition: Big names floated for new cabinet,https://www.youtube.com/watch?v=5iq-WBfw1iQ,Will Trump appoint Kayleigh McEnany for White House Press Secretary?,data/emb_0740.pt,data/graph_0740.pt,0,0,0
Hosts break down in laughter over left's Trump meltdown: 'They call us weird?!',https://www.youtube.com/watch?v=5cBtj-kwzz0,Kamala Harris wins the popular vote?,data/emb_0742.pt,data/graph_0742.pt,1,0,0
House Republicans unity will face real test in new Congress,https://www.youtube.com/watch?v=BIQlgZAqCaw,Kamala Harris wins the popular vote?,data/emb_0743.pt,data/graph_0743.pt,1,0,0
Trump names first-ever female as White House chief of staff,https://www.youtube.com/watch?v=jNcjVJI3GmY,Will Trump appoint Susie Wiles for White House Press Secretary?,data/emb_0744.pt,data/graph_0744.pt,1,0,0
Bad Bunny and Jennifer Lopez didn't deliver for Kamala Harris: Sen. Marco Rubio,https://www.youtube.com/watch?v=53O81SlT9D0,Will Marco Rubio be a member of the Trump administration?,data/emb_0745.pt,data/graph_0745.pt,1,1,1
Bad Bunny and Jennifer Lopez didn't deliver for Kamala Harris: Sen. Marco Rubio,https://www.youtube.com/watch?v=53O81SlT9D0,Will Trump nominate Marco Rubio for Secretary of State?,data/emb_0745.pt,data/graph_0745.pt,0,0,1
CUE THE HYSTERIA: Hannity watches liberals' hissy fits over Trump win,https://www.youtube.com/watch?v=d3c-_KmHms8,Will Trump appoint Susie Wiles for White House Press Secretary?,data/emb_0747.pt,data/graph_0747.pt,1,0,0
Tulsi Gabbard: This drove people across party lines to say 'yes' to Trump,https://www.youtube.com/watch?v=BNfuHqoEEfI,Trump nominates Tulsi Gabbard to Cabinet?,data/emb_0748.pt,data/graph_0748.pt,1,1,0
Tulsi Gabbard: The American peoples voices were heard,https://www.youtube.com/watch?v=YAnA3mhHJ2Q,Trump nominates Tulsi Gabbard to Cabinet?,data/emb_0749.pt,data/graph_0749.pt,1,1,1
Peter Doocy: Angry Democrats pointing fingers for Harris' loss,https://www.youtube.com/watch?v=m7EbNSAwGTo,Will Biden pardon Trump?,data/emb_0750.pt,data/graph_0750.pt,0,1,1
Greg Gutfeld: Libs in the media can't wrap their heads around Trump's epic win,https://www.youtube.com/watch?v=fivVb5dB_dY,Kamala Harris wins the popular vote?,data/emb_0751.pt,data/graph_0751.pt,1,1,0
Gutfeld: This was a blowout,https://www.youtube.com/watch?v=eTtbnO_DHP8,Kamala Harris wins the popular vote?,data/emb_0752.pt,data/graph_0752.pt,1,1,0
"Jesse Watters: Trump did it, because you did it",https://www.youtube.com/watch?v=CE5RUNzUmJQ,Winning candidate also wins popular vote?,data/emb_0753.pt,data/graph_0753.pt,1,1,1
"Jesse Watters: Trump did it, because you did it",https://www.youtube.com/watch?v=CE5RUNzUmJQ,Biden wins the Popular Vote?,data/emb_0753.pt,data/graph_0753.pt,0,0,0
"Jesse Watters: Trump did it, because you did it",https://www.youtube.com/watch?v=CE5RUNzUmJQ,Will Donald Trump win the popular vote in the 2024 Presidential Election?,data/emb_0753.pt,data/graph_0753.pt,0,0,0
"Jesse Watters: Trump did it, because you did it",https://www.youtube.com/watch?v=CE5RUNzUmJQ,Neither a Democrat nor a Republican wins popular vote?,data/emb_0753.pt,data/graph_0753.pt,0,0,0
How the call for Trump was made: Bret & Martha recap Election Night,https://www.youtube.com/watch?v=HKbMikfTj7w,Trump wins Pennsylvania but loses the Election?,data/emb_0757.pt,data/graph_0757.pt,0,0,0
"'I'm speechless': Hosts react to CNN, MSNBC takes on Trump victory",https://www.youtube.com/watch?v=QZ1dBYVlKUE,Kamala Harris wins the popular vote?,data/emb_0758.pt,data/graph_0758.pt,0,0,0
Swing state voters fired up over Trump victory: 'Best day for America there ever was',https://www.youtube.com/watch?v=BJmE8VM--tE,Trump wins Pennsylvania but loses the Election?,data/emb_0759.pt,data/graph_0759.pt,0,0,0
Swing state voters fired up over Trump victory: 'Best day for America there ever was',https://www.youtube.com/watch?v=BJmE8VM--tE,"Trump wins the election but loses WI, MI, or PA?",data/emb_0759.pt,data/graph_0759.pt,0,0,0
Jesse Watters to 'Democratic machine': 'Bravo' for making this race competitive,https://www.youtube.com/watch?v=KBgzZ6ZKpjw,Will Trump win Florida by 8+ points?,data/emb_0761.pt,data/graph_0761.pt,1,1,1
Jesse Watters to 'Democratic machine': 'Bravo' for making this race competitive,https://www.youtube.com/watch?v=KBgzZ6ZKpjw,Will Trump win Florida by 12+ points?,data/emb_0761.pt,data/graph_0761.pt,1,1,1
'TOTAL REJECTION': 'Fox & Friends' reacts to Trump's projected 2024 victory,https://www.youtube.com/watch?v=XXpeg68gqCE,Will Donald Trump win the popular vote in the 2024 Presidential Election?,data/emb_0763.pt,data/graph_0763.pt,1,1,1
"Trump wins Pennsylvania, inches closer to the White House, Fox News projects",https://www.youtube.com/watch?v=D_ODis7CJhc,Trump wins Pennsylvania but loses the Election?,data/emb_0764.pt,data/graph_0764.pt,0,0,0
"BIG WIN: Trump flips Georgia, Fox News projects",https://www.youtube.com/watch?v=X6KCk-xHz6Y,Will the Republican candidate win Georgia by 4.0% or more?,data/emb_0765.pt,data/graph_0765.pt,0,0,0
"BIG WIN: Trump flips Georgia, Fox News projects",https://www.youtube.com/watch?v=X6KCk-xHz6Y,Will the Republican candidate win Georgia by 0%-1.0%?,data/emb_0765.pt,data/graph_0765.pt,0,0,0
"BIG WIN: Trump flips Georgia, Fox News projects",https://www.youtube.com/watch?v=X6KCk-xHz6Y,"Trump wins 281-257 - AZ, GA, NC, PA",data/emb_0765.pt,data/graph_0765.pt,0,0,0
"BIG WIN: Trump flips Georgia, Fox News projects",https://www.youtube.com/watch?v=X6KCk-xHz6Y,Will the Republican candidate win Georgia by 2.0%-3.0%?,data/emb_0765.pt,data/graph_0765.pt,1,1,1
"BIG WIN: Trump flips Georgia, Fox News projects",https://www.youtube.com/watch?v=X6KCk-xHz6Y,Will the Democratic candidate win Georgia by 4.0% or more?,data/emb_0765.pt,data/graph_0765.pt,0,0,0
"BIG WIN: Trump flips Georgia, Fox News projects",https://www.youtube.com/watch?v=X6KCk-xHz6Y,Will the Republican candidate win Georgia by 3.0%-4.0%?,data/emb_0765.pt,data/graph_0765.pt,0,0,0
"BIG WIN: Trump flips Georgia, Fox News projects",https://www.youtube.com/watch?v=X6KCk-xHz6Y,Will the Democratic candidate win Georgia by 0%-1.0%?,data/emb_0765.pt,data/graph_0765.pt,0,0,0
"BIG WIN: Trump flips Georgia, Fox News projects",https://www.youtube.com/watch?v=X6KCk-xHz6Y,"Trump wins 287-251 - AZ, GA, NV, NC, PA",data/emb_0765.pt,data/graph_0765.pt,0,0,0
"BIG WIN: Trump flips Georgia, Fox News projects",https://www.youtube.com/watch?v=X6KCk-xHz6Y,Will the Republican candidate win Georgia by 1.0%-2.0%?,data/emb_0765.pt,data/graph_0765.pt,1,1,0
"BIG WIN: Trump flips Georgia, Fox News projects",https://www.youtube.com/watch?v=X6KCk-xHz6Y,Will the Democratic candidate win Georgia by 3.0%-4.0%?,data/emb_0765.pt,data/graph_0765.pt,0,0,0
"BIG WIN: Trump flips Georgia, Fox News projects",https://www.youtube.com/watch?v=X6KCk-xHz6Y,Will the Democratic candidate win Georgia by 2.0%-3.0%?,data/emb_0765.pt,data/graph_0765.pt,0,0,0
"BIG WIN: Trump flips Georgia, Fox News projects",https://www.youtube.com/watch?v=X6KCk-xHz6Y,"Trump wins 316-222 - AZ, GA, MI, MN, NC, PA, WI",data/emb_0765.pt,data/graph_0765.pt,0,0,0
"BIG WIN: Trump flips Georgia, Fox News projects",https://www.youtube.com/watch?v=X6KCk-xHz6Y,Will the Democratic candidate win Georgia by 1.0%-2.0%?,data/emb_0765.pt,data/graph_0765.pt,0,0,0
Bill Hemmer: Kamala Harris needs to do well in these areas to win,https://www.youtube.com/watch?v=Ylnzu69qYWY,Trump wins Pennsylvania but loses the Election?,data/emb_0778.pt,data/graph_0778.pt,0,0,0
"Trump to win North Carolina, Fox News projects",https://www.youtube.com/watch?v=kYnaYQGpY48,Will the Republican candidate win North Carolina by 4.0% or more?,data/emb_0779.pt,data/graph_0779.pt,0,0,0
"Trump to win North Carolina, Fox News projects",https://www.youtube.com/watch?v=kYnaYQGpY48,Will the Republican candidate win North Carolina by 0%-1.0%?,data/emb_0779.pt,data/graph_0779.pt,0,0,0
"Trump to win North Carolina, Fox News projects",https://www.youtube.com/watch?v=kYnaYQGpY48,Will the Republican candidate win North Carolina by 2.0%-3.0%?,data/emb_0779.pt,data/graph_0779.pt,0,0,0
"Trump to win North Carolina, Fox News projects",https://www.youtube.com/watch?v=kYnaYQGpY48,Will the Republican candidate win North Carolina by 3.0%-4.0%?,data/emb_0779.pt,data/graph_0779.pt,1,1,1
"Trump to win North Carolina, Fox News projects",https://www.youtube.com/watch?v=kYnaYQGpY48,Will the Republican candidate win North Carolina by 1.0%-2.0%?,data/emb_0779.pt,data/graph_0779.pt,0,0,0
"Trump to win North Carolina, Fox News projects",https://www.youtube.com/watch?v=kYnaYQGpY48,Will the Democratic candidate win North Carolina by 4.0% or more?,data/emb_0779.pt,data/graph_0779.pt,0,0,0
"Trump to win North Carolina, Fox News projects",https://www.youtube.com/watch?v=kYnaYQGpY48,Will the Democratic candidate win North Carolina by 0%-1.0%?,data/emb_0779.pt,data/graph_0779.pt,0,0,0
"Trump to win North Carolina, Fox News projects",https://www.youtube.com/watch?v=kYnaYQGpY48,Will the Democratic candidate win North Carolina by 3%-4.0%?,data/emb_0779.pt,data/graph_0779.pt,0,0,0
"Trump to win North Carolina, Fox News projects",https://www.youtube.com/watch?v=kYnaYQGpY48,Will the Democratic candidate win North Carolina by 2%-3.0%?,data/emb_0779.pt,data/graph_0779.pt,0,0,0
"Trump to win North Carolina, Fox News projects",https://www.youtube.com/watch?v=kYnaYQGpY48,Will the Democratic candidate win North Carolina by 1%-2.0%?,data/emb_0779.pt,data/graph_0779.pt,0,0,0
"Trump wins Louisiana, Kansas, North Dakota, South Dakota and Wyoming, Fox News projects",https://www.youtube.com/watch?v=c1XT_Wg5PKA,Will Trump win another state by the largest margin?,data/emb_0789.pt,data/graph_0789.pt,0,0,0
"Trump wins Louisiana, Kansas, North Dakota, South Dakota and Wyoming, Fox News projects",https://www.youtube.com/watch?v=c1XT_Wg5PKA,Will Trump win 6 swing states?,data/emb_0789.pt,data/graph_0789.pt,0,0,0
"Trump wins Louisiana, Kansas, North Dakota, South Dakota and Wyoming, Fox News projects",https://www.youtube.com/watch?v=c1XT_Wg5PKA,Will Trump win North Dakota by the largest margin?,data/emb_0789.pt,data/graph_0789.pt,0,0,0
"Trump wins Louisiana, Kansas, North Dakota, South Dakota and Wyoming, Fox News projects",https://www.youtube.com/watch?v=c1XT_Wg5PKA,Will Trump win 7 swing states?,data/emb_0789.pt,data/graph_0789.pt,1,1,1
"Trump wins Louisiana, Kansas, North Dakota, South Dakota and Wyoming, Fox News projects",https://www.youtube.com/watch?v=c1XT_Wg5PKA,Will Trump win 5 swing states?,data/emb_0789.pt,data/graph_0789.pt,0,0,0
"Trump wins Louisiana, Kansas, North Dakota, South Dakota and Wyoming, Fox News projects",https://www.youtube.com/watch?v=c1XT_Wg5PKA,Will Trump win Wyoming by the largest margin?,data/emb_0789.pt,data/graph_0789.pt,1,1,1
"Trump wins Louisiana, Kansas, North Dakota, South Dakota and Wyoming, Fox News projects",https://www.youtube.com/watch?v=c1XT_Wg5PKA,Will Trump win Oklahoma by the largest margin?,data/emb_0789.pt,data/graph_0789.pt,0,0,0
Fox News projects Trump will win Florida,https://www.youtube.com/watch?v=Svou8DIRPwo,Will Trump win Florida by 8+ points?,data/emb_0796.pt,data/graph_0796.pt,1,1,1
Fox News projects Trump will win Florida,https://www.youtube.com/watch?v=Svou8DIRPwo,Will Trump win Florida by 12+ points?,data/emb_0796.pt,data/graph_0796.pt,1,1,1
Fox News projects Trump will win Florida,https://www.youtube.com/watch?v=Svou8DIRPwo,Will Trump win Miami?,data/emb_0796.pt,data/graph_0796.pt,1,1,1
"Trump wins Kentucky, Indiana, Fox News projects",https://www.youtube.com/watch?v=NWrBeFAwCe8,"Trump wins the election but loses WI, MI, or PA?",data/emb_0799.pt,data/graph_0799.pt,0,0,0
"Trump wins Kentucky, Indiana, Fox News projects",https://www.youtube.com/watch?v=NWrBeFAwCe8,Will another state be the last state to be called by the AP?,data/emb_0799.pt,data/graph_0799.pt,0,0,0
Newt Gingrich: The fake news has gone hysterical,https://www.youtube.com/watch?v=_YT8VdL7mF8,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0801.pt,data/graph_0801.pt,1,1,1
Newt Gingrich: The fake news has gone hysterical,https://www.youtube.com/watch?v=_YT8VdL7mF8,Kamala Harris wins the popular vote?,data/emb_0801.pt,data/graph_0801.pt,0,0,0
Newt Gingrich: The fake news has gone hysterical,https://www.youtube.com/watch?v=_YT8VdL7mF8,Kamala flips a 2020 Trump state?,data/emb_0801.pt,data/graph_0801.pt,0,0,0
Mark Levin: The polling is irrelevant,https://www.youtube.com/watch?v=Sw2W_bq1Qt4,Kamala Harris wins the popular vote?,data/emb_0804.pt,data/graph_0804.pt,0,0,0
Biden makes another JAW-DROPPING remark: 'Smack in the a',https://www.youtube.com/watch?v=z3KgPsYb-bQ,Will Joe Biden endorse Donald Trump?,data/emb_0805.pt,data/graph_0805.pt,1,1,1
Hannity: Democrats have a math problem,https://www.youtube.com/watch?v=pthmsW7K0Ns,Trump wins a solid blue state?,data/emb_0806.pt,data/graph_0806.pt,1,0,0
Hannity: Democrats have a math problem,https://www.youtube.com/watch?v=pthmsW7K0Ns,Will Trump win 2 swing states?,data/emb_0806.pt,data/graph_0806.pt,0,0,0
Hannity: Democrats have a math problem,https://www.youtube.com/watch?v=pthmsW7K0Ns,Trump wins every swing state?,data/emb_0806.pt,data/graph_0806.pt,0,1,1
Hannity: Democrats have a math problem,https://www.youtube.com/watch?v=pthmsW7K0Ns,Will Trump win 3 swing states?,data/emb_0806.pt,data/graph_0806.pt,0,0,0
Hannity: Democrats have a math problem,https://www.youtube.com/watch?v=pthmsW7K0Ns,Will Trump win another state by the largest margin?,data/emb_0806.pt,data/graph_0806.pt,1,0,0
Hannity: Democrats have a math problem,https://www.youtube.com/watch?v=pthmsW7K0Ns,Will Trump win 4 swing states?,data/emb_0806.pt,data/graph_0806.pt,0,1,1
Hannity: Democrats have a math problem,https://www.youtube.com/watch?v=pthmsW7K0Ns,Will Trump win no swing states?,data/emb_0806.pt,data/graph_0806.pt,0,0,0
Hannity: Democrats have a math problem,https://www.youtube.com/watch?v=pthmsW7K0Ns,Will Trump win 5 swing states?,data/emb_0806.pt,data/graph_0806.pt,1,0,0
Biden says Republicans are the kind of guys youd like to smack in the a',https://www.youtube.com/watch?v=6-W78yR8uQ4,Kamala Harris wins the popular vote?,data/emb_0814.pt,data/graph_0814.pt,1,0,0
Biden says Republicans are the kind of guys youd like to smack in the a',https://www.youtube.com/watch?v=6-W78yR8uQ4,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0814.pt,data/graph_0814.pt,0,0,0
Biden says Republicans are the kind of guys youd like to smack in the a',https://www.youtube.com/watch?v=6-W78yR8uQ4,Kamala flips a 2020 Trump state?,data/emb_0814.pt,data/graph_0814.pt,1,0,0
Biden says Republicans are the kind of guys youd like to smack in the a',https://www.youtube.com/watch?v=6-W78yR8uQ4,Will either Kamala or Trump win every swing state?,data/emb_0814.pt,data/graph_0814.pt,0,0,1
Path to 270: Can Trump flip Arizona back to red?,https://www.youtube.com/watch?v=pEDc5OuKdOA,"Trump wins 316-222 - AZ, GA, MI, MN, NC, PA, WI",data/emb_0818.pt,data/graph_0818.pt,1,0,0
Path to 270: Can Trump flip Arizona back to red?,https://www.youtube.com/watch?v=pEDc5OuKdOA,"Trump wins the election but loses WI, MI, or PA?",data/emb_0818.pt,data/graph_0818.pt,1,1,0
Path to 270: Can Trump flip Arizona back to red?,https://www.youtube.com/watch?v=pEDc5OuKdOA,"Trump wins 322-216 - AZ, GA, MI, MN, NV, PA, WI",data/emb_0818.pt,data/graph_0818.pt,1,1,0
Path to 270: Can Trump flip Arizona back to red?,https://www.youtube.com/watch?v=pEDc5OuKdOA,"Trump wins 281-257 - AZ, GA, NC, PA",data/emb_0818.pt,data/graph_0818.pt,0,1,0
Maye Musk: Elon and I were Democrats until now,https://www.youtube.com/watch?v=Jqz-uHGd2SY,Trump nominates Elon Musk to Cabinet?,data/emb_0822.pt,data/graph_0822.pt,1,0,1
Georgia on pace to smash turnout records,https://www.youtube.com/watch?v=HiiHvDaLNsg,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0823.pt,data/graph_0823.pt,1,1,1
Georgia on pace to smash turnout records,https://www.youtube.com/watch?v=HiiHvDaLNsg,Kamala flips a 2020 Trump state?,data/emb_0823.pt,data/graph_0823.pt,1,1,1
'SHALLOW': Kamala Harris ripped over latest push for unity,https://www.youtube.com/watch?v=PS4HORpjGbs,Kamala Harris wins the popular vote?,data/emb_0825.pt,data/graph_0825.pt,1,1,1
Kayleigh McEnany: Kamala Harris must answer this question,https://www.youtube.com/watch?v=HllzLaKMeH8,Kamala flips a 2020 Trump state?,data/emb_0826.pt,data/graph_0826.pt,1,1,1
Jesse Watters: Biden blew up Kamala's speech,https://www.youtube.com/watch?v=WTJn67nR2VA,Kamala Harris wins the popular vote?,data/emb_0827.pt,data/graph_0827.pt,1,1,1
Doocy: This is SHOCKING pollsters,https://www.youtube.com/watch?v=lp62WzMNnak,Will either Kamala or Trump win every swing state?,data/emb_0828.pt,data/graph_0828.pt,0,0,0
Doocy: This is SHOCKING pollsters,https://www.youtube.com/watch?v=lp62WzMNnak,Kamala Harris wins the popular vote?,data/emb_0828.pt,data/graph_0828.pt,1,1,1
"Donald Trump: The Democrats' campaign is not one of joy, it's a campaign of hatred",https://www.youtube.com/watch?v=4xB5kiLoIcU,Kamala flips a 2020 Trump state?,data/emb_0830.pt,data/graph_0830.pt,1,1,1
Watters: Democrats secretly agree with Trump,https://www.youtube.com/watch?v=ZSSfP_X1lNg,Kamala Harris wins the popular vote?,data/emb_0831.pt,data/graph_0831.pt,1,1,1
Watters: Democrats secretly agree with Trump,https://www.youtube.com/watch?v=ZSSfP_X1lNg,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0831.pt,data/graph_0831.pt,1,1,1
Watters: Democrats secretly agree with Trump,https://www.youtube.com/watch?v=ZSSfP_X1lNg,Kamala flips a 2020 Trump state?,data/emb_0831.pt,data/graph_0831.pt,1,1,1
Watters: Democrats secretly agree with Trump,https://www.youtube.com/watch?v=ZSSfP_X1lNg,Will either Kamala or Trump win every swing state?,data/emb_0831.pt,data/graph_0831.pt,0,0,0
Trump takes aim at Harris days before election: 'Campaign of hate',https://www.youtube.com/watch?v=QBa6wENuuU4,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0835.pt,data/graph_0835.pt,0,1,1
Trump takes aim at Harris days before election: 'Campaign of hate',https://www.youtube.com/watch?v=QBa6wENuuU4,Kamala Harris wins the popular vote?,data/emb_0835.pt,data/graph_0835.pt,1,1,1
Trump takes aim at Harris days before election: 'Campaign of hate',https://www.youtube.com/watch?v=QBa6wENuuU4,Kamala flips a 2020 Trump state?,data/emb_0835.pt,data/graph_0835.pt,0,1,1
Dana Perino: This is so awkward,https://www.youtube.com/watch?v=fYMR-iDa-To,Kamala Harris wins the popular vote?,data/emb_0838.pt,data/graph_0838.pt,0,1,1
Trump senior adviser says Harris campaign is 'flailing around',https://www.youtube.com/watch?v=rq2rv_B1zts,Will Michigan be the last state to be called by the AP?,data/emb_0839.pt,data/graph_0839.pt,0,1,1
"Gutfeld: If Dems think a celebrity can sway your vote, they don't think of you much at all",https://www.youtube.com/watch?v=7eeFG3UnwSA,Kamala flips a 2020 Trump state?,data/emb_0840.pt,data/graph_0840.pt,1,0,0
Stephen A. Smith and Hannity spar over Kamala Harris' flip-flops,https://www.youtube.com/watch?v=0lRhGNdKA1c,Kamala Harris wins the popular vote?,data/emb_0841.pt,data/graph_0841.pt,1,0,0
Gutfeld: How can we expect Kamala Harris to deviate from the Biden admin?,https://www.youtube.com/watch?v=OOgkxStc0y0,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0842.pt,data/graph_0842.pt,0,0,0
Trump asked whether he would pardon Hunter Biden,https://www.youtube.com/watch?v=56pImnYxJyE,Will Biden pardon Trump?,data/emb_0843.pt,data/graph_0843.pt,0,1,1
"Trump takes lead on VP Harris, top pollster reveals 'gut' prediction",https://www.youtube.com/watch?v=Jt8UgIdBU4s,Will Trump win Florida by 8+ points?,data/emb_0844.pt,data/graph_0844.pt,1,1,1
'She never knew?': Harris under fire for claiming Biden is fit to lead,https://www.youtube.com/watch?v=AZg9NMY4UnU,Will Trump drop out of presidential race?,data/emb_0845.pt,data/graph_0845.pt,0,0,0
Jesse Watters: Kamala just does what she's told,https://www.youtube.com/watch?v=6ZkuOWvx9Pw,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0846.pt,data/graph_0846.pt,0,0,0
Jesse Watters: Kamala just does what she's told,https://www.youtube.com/watch?v=6ZkuOWvx9Pw,Kamala Harris wins the popular vote?,data/emb_0846.pt,data/graph_0846.pt,0,0,0
DeSantis warns Kamala Harris not doing well 'at all' with key group,https://www.youtube.com/watch?v=jzed1FzDHzU,Will Trump win Florida by 8+ points?,data/emb_0848.pt,data/graph_0848.pt,1,1,1
DeSantis warns Kamala Harris not doing well 'at all' with key group,https://www.youtube.com/watch?v=jzed1FzDHzU,Will Trump win Texas by 10+ points?,data/emb_0848.pt,data/graph_0848.pt,0,1,1
DeSantis warns Kamala Harris not doing well 'at all' with key group,https://www.youtube.com/watch?v=jzed1FzDHzU,Will Ron DeSantis win the popular vote in the 2024 Presidential Election?,data/emb_0848.pt,data/graph_0848.pt,0,0,0
DeSantis warns Kamala Harris not doing well 'at all' with key group,https://www.youtube.com/watch?v=jzed1FzDHzU,Will Donald Trump win the popular vote in the 2024 Presidential Election?,data/emb_0848.pt,data/graph_0848.pt,0,0,1
DeSantis warns Kamala Harris not doing well 'at all' with key group,https://www.youtube.com/watch?v=jzed1FzDHzU,Will Donald Trump win the 2024 US Presidential Election?,data/emb_0848.pt,data/graph_0848.pt,0,0,1
Did every man in that audience just die a bit in that moment?: Gutfeld,https://www.youtube.com/watch?v=tLyOWJTo46w,Kamala Harris wins the popular vote?,data/emb_0853.pt,data/graph_0853.pt,0,0,0
Did every man in that audience just die a bit in that moment?: Gutfeld,https://www.youtube.com/watch?v=tLyOWJTo46w,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0853.pt,data/graph_0853.pt,0,1,1
"Black voters, vulnerable Dems running away from Harris in final weeks of campaign",https://www.youtube.com/watch?v=tXqWckp-upA,Trump gets more black voters than in 2020?,data/emb_0855.pt,data/graph_0855.pt,0,1,1
Gutfeld!: Trump has fun at McDonalds,https://www.youtube.com/watch?v=4lVbsXXSstU,Will Kamala Harris win the 2024 US Presidential Election?,data/emb_0856.pt,data/graph_0856.pt,0,1,1
Gutfeld!: Trump has fun at McDonalds,https://www.youtube.com/watch?v=4lVbsXXSstU,Will Kamala lead in RCP by 3.5 or more on Oct 25?,data/emb_0856.pt,data/graph_0856.pt,0,0,0
Gutfeld!: Trump has fun at McDonalds,https://www.youtube.com/watch?v=4lVbsXXSstU,Kamala flips a 2020 Trump state?,data/emb_0856.pt,data/graph_0856.pt,0,0,0
Gutfeld!: Trump has fun at McDonalds,https://www.youtube.com/watch?v=4lVbsXXSstU,Will Kamala lead in RCP by 2-2.4 on Oct 25?,data/emb_0856.pt,data/graph_0856.pt,0,0,0
Gutfeld!: Trump has fun at McDonalds,https://www.youtube.com/watch?v=4lVbsXXSstU,Will Kamala lead in RCP by 2.5-2.9 on Oct 25?,data/emb_0856.pt,data/graph_0856.pt,1,0,0
