title,url,matching_questions,audio_file,video_file,question_file,text_file,threshold_label
Harry Enten: Electoral College could be a relative blowout despite historically tight polls,https://www.youtube.com/watch?v=5FpZbtzFI2g,"Will there be 165,000,000-170,000,000 votes cast in the U.S. Presidential Election?",/media/user/data/polymarket/data/embbeding/audio/audio_0083.pt,/media/user/data/polymarket/data/embbeding/video/video_0083.pt,/media/user/data/polymarket/data/embbeding/question/question_0083.pt,/media/user/data/polymarket/data/embbeding/text/text_0083.pt,Impact
Harry Enten: Electoral College could be a relative blowout despite historically tight polls,https://www.youtube.com/watch?v=5FpZbtzFI2g,"Will there be 155,000,000-160,000,000 votes cast in the U.S. Presidential Election?",/media/user/data/polymarket/data/embbeding/audio/audio_0083.pt,/media/user/data/polymarket/data/embbeding/video/video_0083.pt,/media/user/data/polymarket/data/embbeding/question/question_0084.pt,/media/user/data/polymarket/data/embbeding/text/text_0083.pt,Impact
Harry Enten: Electoral College could be a relative blowout despite historically tight polls,https://www.youtube.com/watch?v=5FpZbtzFI2g,"Will there be 150,000,000-155,000,000 votes cast in the U.S. Presidential Election?",/media/user/data/polymarket/data/embbeding/audio/audio_0083.pt,/media/user/data/polymarket/data/embbeding/video/video_0083.pt,/media/user/data/polymarket/data/embbeding/question/question_0085.pt,/media/user/data/polymarket/data/embbeding/text/text_0083.pt,Impact
Harry Enten: Electoral College could be a relative blowout despite historically tight polls,https://www.youtube.com/watch?v=5FpZbtzFI2g,"Will there be 175,000,000 or more votes cast in the U.S. Presidential Election?",/media/user/data/polymarket/data/embbeding/audio/audio_0083.pt,/media/user/data/polymarket/data/embbeding/video/video_0083.pt,/media/user/data/polymarket/data/embbeding/question/question_0089.pt,/media/user/data/polymarket/data/embbeding/text/text_0083.pt,Impact
Harry Enten: Electoral College could be a relative blowout despite historically tight polls,https://www.youtube.com/watch?v=5FpZbtzFI2g,"Will there be 145,000,000-150,000,000 votes cast in the U.S. Presidential Election?",/media/user/data/polymarket/data/embbeding/audio/audio_0083.pt,/media/user/data/polymarket/data/embbeding/video/video_0083.pt,/media/user/data/polymarket/data/embbeding/question/question_0092.pt,/media/user/data/polymarket/data/embbeding/text/text_0083.pt,Impact
Where do you think I lost my legs?': Senator fires back at Trump's DOD pick,https://www.youtube.com/watch?v=5GEv5MG8ep0,Pete Hegseth confirmed as Secretary of Defense?,/media/user/data/polymarket/data/embbeding/audio/audio_0094.pt,/media/user/data/polymarket/data/embbeding/video/video_0094.pt,/media/user/data/polymarket/data/embbeding/question/question_0095.pt,/media/user/data/polymarket/data/embbeding/text/text_0094.pt,Impact
'How did we get here?': Liberal pundits beginning to fear Trump win,https://www.youtube.com/watch?v=5a7qPNAnDVE,Will Kamala Harris be D-nom for VP on Election Day?,/media/user/data/polymarket/data/embbeding/audio/audio_0097.pt,/media/user/data/polymarket/data/embbeding/video/video_0097.pt,/media/user/data/polymarket/data/embbeding/question/question_0097.pt,/media/user/data/polymarket/data/embbeding/text/text_0097.pt,No impact
'How did we get here?': Liberal pundits beginning to fear Trump win,https://www.youtube.com/watch?v=5a7qPNAnDVE,Kamala Harris blowout victory?,/media/user/data/polymarket/data/embbeding/audio/audio_0097.pt,/media/user/data/polymarket/data/embbeding/video/video_0097.pt,/media/user/data/polymarket/data/embbeding/question/question_0098.pt,/media/user/data/polymarket/data/embbeding/text/text_0097.pt,Impact
'It is open season between Israel and Iran' after retaliation attack,https://www.youtube.com/watch?v=5oLtLyADEOY,Another Iran strike on Israel in 2024?,/media/user/data/polymarket/data/embbeding/audio/audio_0099.pt,/media/user/data/polymarket/data/embbeding/video/video_0099.pt,/media/user/data/polymarket/data/embbeding/question/question_0099.pt,/media/user/data/polymarket/data/embbeding/text/text_0099.pt,Impact
'It is open season between Israel and Iran' after retaliation attack,https://www.youtube.com/watch?v=5oLtLyADEOY,Another Iran strike on Israel in October?,/media/user/data/polymarket/data/embbeding/audio/audio_0099.pt,/media/user/data/polymarket/data/embbeding/video/video_0099.pt,/media/user/data/polymarket/data/embbeding/question/question_0100.pt,/media/user/data/polymarket/data/embbeding/text/text_0099.pt,Impact
"'Nope, nope': Tapper pushes back on Johnson's defense of Trump",https://www.youtube.com/watch?v=5sbNisrTEtI,Will Kamala Harris win the 2024 US Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0101.pt,/media/user/data/polymarket/data/embbeding/video/video_0101.pt,/media/user/data/polymarket/data/embbeding/question/question_0101.pt,/media/user/data/polymarket/data/embbeding/text/text_0101.pt,Impact
"'Nope, nope': Tapper pushes back on Johnson's defense of Trump",https://www.youtube.com/watch?v=5sbNisrTEtI,Will Kamala Harris win Hawaii by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0101.pt,/media/user/data/polymarket/data/embbeding/video/video_0101.pt,/media/user/data/polymarket/data/embbeding/question/question_0102.pt,/media/user/data/polymarket/data/embbeding/text/text_0101.pt,Impact
"'Nope, nope': Tapper pushes back on Johnson's defense of Trump",https://www.youtube.com/watch?v=5sbNisrTEtI,Will Kamala Harris win Connecticut by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0101.pt,/media/user/data/polymarket/data/embbeding/video/video_0101.pt,/media/user/data/polymarket/data/embbeding/question/question_0103.pt,/media/user/data/polymarket/data/embbeding/text/text_0101.pt,Impact
"'Nope, nope': Tapper pushes back on Johnson's defense of Trump",https://www.youtube.com/watch?v=5sbNisrTEtI,Kamala Harris fires campaign manager?,/media/user/data/polymarket/data/embbeding/audio/audio_0101.pt,/media/user/data/polymarket/data/embbeding/video/video_0101.pt,/media/user/data/polymarket/data/embbeding/question/question_0104.pt,/media/user/data/polymarket/data/embbeding/text/text_0101.pt,Impact
"'Nope, nope': Tapper pushes back on Johnson's defense of Trump",https://www.youtube.com/watch?v=5sbNisrTEtI,Kamala Harris wins the popular vote?,/media/user/data/polymarket/data/embbeding/audio/audio_0101.pt,/media/user/data/polymarket/data/embbeding/video/video_0101.pt,/media/user/data/polymarket/data/embbeding/question/question_0105.pt,/media/user/data/polymarket/data/embbeding/text/text_0101.pt,No impact
"'Nope, nope': Tapper pushes back on Johnson's defense of Trump",https://www.youtube.com/watch?v=5sbNisrTEtI,Kamala flips a 2020 Trump state?,/media/user/data/polymarket/data/embbeding/audio/audio_0101.pt,/media/user/data/polymarket/data/embbeding/video/video_0101.pt,/media/user/data/polymarket/data/embbeding/question/question_0106.pt,/media/user/data/polymarket/data/embbeding/text/text_0101.pt,Impact
"'Nope, nope': Tapper pushes back on Johnson's defense of Trump",https://www.youtube.com/watch?v=5sbNisrTEtI,Will Kamala Harris win Delaware by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0101.pt,/media/user/data/polymarket/data/embbeding/video/video_0101.pt,/media/user/data/polymarket/data/embbeding/question/question_0107.pt,/media/user/data/polymarket/data/embbeding/text/text_0101.pt,Impact
"'Nope, nope': Tapper pushes back on Johnson's defense of Trump",https://www.youtube.com/watch?v=5sbNisrTEtI,Will Kamala Harris win all 6 swing states?,/media/user/data/polymarket/data/embbeding/audio/audio_0101.pt,/media/user/data/polymarket/data/embbeding/video/video_0101.pt,/media/user/data/polymarket/data/embbeding/question/question_0108.pt,/media/user/data/polymarket/data/embbeding/text/text_0101.pt,Impact
"'Nope, nope': Tapper pushes back on Johnson's defense of Trump",https://www.youtube.com/watch?v=5sbNisrTEtI,Will Kamala Harris win New York by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0101.pt,/media/user/data/polymarket/data/embbeding/video/video_0101.pt,/media/user/data/polymarket/data/embbeding/question/question_0109.pt,/media/user/data/polymarket/data/embbeding/text/text_0101.pt,Impact
"'Nope, nope': Tapper pushes back on Johnson's defense of Trump",https://www.youtube.com/watch?v=5sbNisrTEtI,Will Kamala Harris win another state by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0101.pt,/media/user/data/polymarket/data/embbeding/video/video_0101.pt,/media/user/data/polymarket/data/embbeding/question/question_0110.pt,/media/user/data/polymarket/data/embbeding/text/text_0101.pt,Impact
"'Nope, nope': Tapper pushes back on Johnson's defense of Trump",https://www.youtube.com/watch?v=5sbNisrTEtI,Will Kamala Harris win California by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0101.pt,/media/user/data/polymarket/data/embbeding/video/video_0101.pt,/media/user/data/polymarket/data/embbeding/question/question_0111.pt,/media/user/data/polymarket/data/embbeding/text/text_0101.pt,Impact
"'Nope, nope': Tapper pushes back on Johnson's defense of Trump",https://www.youtube.com/watch?v=5sbNisrTEtI,Kamala Harris wins a solid red state?,/media/user/data/polymarket/data/embbeding/audio/audio_0101.pt,/media/user/data/polymarket/data/embbeding/video/video_0101.pt,/media/user/data/polymarket/data/embbeding/question/question_0112.pt,/media/user/data/polymarket/data/embbeding/text/text_0101.pt,Impact
"'Nope, nope': Tapper pushes back on Johnson's defense of Trump",https://www.youtube.com/watch?v=5sbNisrTEtI,Kamala Harris blowout victory?,/media/user/data/polymarket/data/embbeding/audio/audio_0101.pt,/media/user/data/polymarket/data/embbeding/video/video_0101.pt,/media/user/data/polymarket/data/embbeding/question/question_0113.pt,/media/user/data/polymarket/data/embbeding/text/text_0101.pt,Impact
"'Nope, nope': Tapper pushes back on Johnson's defense of Trump",https://www.youtube.com/watch?v=5sbNisrTEtI,Will Kamala Harris win Maryland by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0101.pt,/media/user/data/polymarket/data/embbeding/video/video_0101.pt,/media/user/data/polymarket/data/embbeding/question/question_0114.pt,/media/user/data/polymarket/data/embbeding/text/text_0101.pt,Impact
"'Nope, nope': Tapper pushes back on Johnson's defense of Trump",https://www.youtube.com/watch?v=5sbNisrTEtI,Will Kamala Harris win Massachusetts by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_0101.pt,/media/user/data/polymarket/data/embbeding/video/video_0101.pt,/media/user/data/polymarket/data/embbeding/question/question_0115.pt,/media/user/data/polymarket/data/embbeding/text/text_0101.pt,Impact
Gutfeld: We're seeing the 'downfall of the inauthentic' with Kamala Harris,https://www.youtube.com/watch?v=6DmwFanCzfs,Kamala Harris blowout victory?,/media/user/data/polymarket/data/embbeding/audio/audio_0116.pt,/media/user/data/polymarket/data/embbeding/video/video_0116.pt,/media/user/data/polymarket/data/embbeding/question/question_0116.pt,/media/user/data/polymarket/data/embbeding/text/text_0116.pt,Impact
Gutfeld: We're seeing the 'downfall of the inauthentic' with Kamala Harris,https://www.youtube.com/watch?v=6DmwFanCzfs,Kamala Harris fires campaign manager?,/media/user/data/polymarket/data/embbeding/audio/audio_0116.pt,/media/user/data/polymarket/data/embbeding/video/video_0116.pt,/media/user/data/polymarket/data/embbeding/question/question_0117.pt,/media/user/data/polymarket/data/embbeding/text/text_0116.pt,Impact
Jesse Watters: Kamala just does what she's told,https://www.youtube.com/watch?v=6ZkuOWvx9Pw,Will Kamala Harris win the 2024 US Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_0118.pt,/media/user/data/polymarket/data/embbeding/video/video_0118.pt,/media/user/data/polymarket/data/embbeding/question/question_0118.pt,/media/user/data/polymarket/data/embbeding/text/text_0118.pt,Impact
Jesse Watters: Kamala just does what she's told,https://www.youtube.com/watch?v=6ZkuOWvx9Pw,Kamala Harris wins the popular vote?,/media/user/data/polymarket/data/embbeding/audio/audio_0118.pt,/media/user/data/polymarket/data/embbeding/video/video_0118.pt,/media/user/data/polymarket/data/embbeding/question/question_0119.pt,/media/user/data/polymarket/data/embbeding/text/text_0118.pt,Impact
Jesse Watters: Kamala just does what she's told,https://www.youtube.com/watch?v=6ZkuOWvx9Pw,Will Kamala Harris drop out of presidential race?,/media/user/data/polymarket/data/embbeding/audio/audio_0118.pt,/media/user/data/polymarket/data/embbeding/video/video_0118.pt,/media/user/data/polymarket/data/embbeding/question/question_0120.pt,/media/user/data/polymarket/data/embbeding/text/text_0118.pt,Impact
Retired general warns Iran's situation is 'much more fragile' than people realize,https://www.youtube.com/watch?v=6tsTBCgejs8,Israel military action against Iran by end of 2024?,/media/user/data/polymarket/data/embbeding/audio/audio_0121.pt,/media/user/data/polymarket/data/embbeding/video/video_0121.pt,/media/user/data/polymarket/data/embbeding/question/question_0121.pt,/media/user/data/polymarket/data/embbeding/text/text_0121.pt,No impact
He's playing coy': Russia expert explains Putin's reaction to Trump's win,https://www.youtube.com/watch?v=75jaxrSRB7M,Trump ends Ukraine war before inauguration?,/media/user/data/polymarket/data/embbeding/audio/audio_0122.pt,/media/user/data/polymarket/data/embbeding/video/video_0122.pt,/media/user/data/polymarket/data/embbeding/question/question_0122.pt,/media/user/data/polymarket/data/embbeding/text/text_0122.pt,Impact
Why Dana Bash says vice presidential debate was image rehab' for Vance,https://www.youtube.com/watch?v=7BG3VS6INjQ,2 or more Vance vs. Walz debates before election?,/media/user/data/polymarket/data/embbeding/audio/audio_0123.pt,/media/user/data/polymarket/data/embbeding/video/video_0123.pt,/media/user/data/polymarket/data/embbeding/question/question_0123.pt,/media/user/data/polymarket/data/embbeding/text/text_0123.pt,Impact
Why Dana Bash says vice presidential debate was image rehab' for Vance,https://www.youtube.com/watch?v=7BG3VS6INjQ,1 Vance vs. Walz debate before election?,/media/user/data/polymarket/data/embbeding/audio/audio_0123.pt,/media/user/data/polymarket/data/embbeding/video/video_0123.pt,/media/user/data/polymarket/data/embbeding/question/question_0124.pt,/media/user/data/polymarket/data/embbeding/text/text_0123.pt,No impact
'It has to be a deepfake': South Korean opposition leader on martial law announcement,https://www.youtube.com/watch?v=7EoIr5VpzKg,South Korean President impeached in 2024?,/media/user/data/polymarket/data/embbeding/audio/audio_0125.pt,/media/user/data/polymarket/data/embbeding/video/video_0125.pt,/media/user/data/polymarket/data/embbeding/question/question_0125.pt,/media/user/data/polymarket/data/embbeding/text/text_0125.pt,Impact
